No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,ymd
28170,2016,5,17,17,58.0,79.0,3.0,12.0,300.0,247.0,31.5,997.6,7.9,0.0,SSE,3.3,Dingling,2016-05-17
28194,2016,5,18,17,46.0,112.0,2.0,14.0,400.0,221.0,28.6,1001.9,11.2,0.0,S,4.1,Dingling,2016-05-18
28218,2016,5,19,17,53.0,62.0,2.0,12.0,500.0,224.0,28.4,1003.4,5.9,0.0,S,4.3,Dingling,2016-05-19
28242,2016,5,20,17,90.0,105.0,2.0,23.0,1000.0,296.0,28.8,1004.9,8.5,0.0,SSE,1.9,Dingling,2016-05-20
28266,2016,5,21,17,72.0,104.0,2.0,17.0,500.0,262.0,28.5,1007.8,6.0,0.0,ESE,2.7,Dingling,2016-05-21
28290,2016,5,22,17,46.0,107.0,2.0,14.0,300.0,244.0,28.4,1004.3,5.3,0.0,S,3.3,Dingling,2016-05-22
28314,2016,5,23,17,63.0,63.0,2.0,22.0,200.0,,17.0,999.0,13.9,0.2,WNW,4.5,Dingling,2016-05-23
28338,2016,5,24,17,9.0,31.0,2.0,5.0,100.0,120.0,29.1,989.6,3.1,0.0,WSW,2.5,Dingling,2016-05-24
28362,2016,5,25,17,20.0,20.0,2.0,7.0,300.0,112.0,27.4,996.0,6.2,0.0,WSW,3.2,Dingling,2016-05-25
28386,2016,5,26,17,10.0,10.0,2.0,3.0,200.0,120.0,30.2,999.2,1.6,0.0,WNW,3.3,Dingling,2016-05-26
28410,2016,5,27,17,71.0,190.0,,23.0,800.0,203.0,27.6,997.5,8.5,0.0,SSE,4.3,Dingling,2016-05-27
28434,2016,5,28,17,43.0,86.0,,20.0,700.0,227.0,28.9,993.5,9.6,0.0,SSE,3.3,Dingling,2016-05-28
28458,2016,5,29,17,20.0,50.0,2.0,9.0,200.0,159.0,30.5,995.1,0.9,0.0,S,3.4,Dingling,2016-05-29
28482,2016,5,30,17,103.0,212.0,12.0,44.0,1100.0,356.0,33.3,990.9,15.3,0.0,ESE,2.3,Dingling,2016-05-30
28506,2016,5,31,17,20.0,321.0,7.0,19.0,600.0,100.0,25.0,1001.2,6.2,0.0,SSW,2.4,Dingling,2016-05-31
28530,2016,6,1,17,28.0,57.0,3.0,10.0,400.0,194.0,29.4,1000.7,8.4,0.0,ESE,2.0,Dingling,2016-06-01
28554,2016,6,2,17,42.0,81.0,7.0,,700.0,163.0,31.2,996.8,7.0,0.0,S,4.3,Dingling,2016-06-02
28578,2016,6,3,17,105.0,144.0,20.0,50.0,1200.0,240.0,27.7,995.3,12.1,0.0,E,1.6,Dingling,2016-06-03
28602,2016,6,4,17,73.0,97.0,12.0,18.0,600.0,248.0,30.5,996.3,9.9,0.0,SE,3.0,Dingling,2016-06-04
28626,2016,6,5,17,96.0,119.0,11.0,27.0,900.0,281.0,30.0,998.0,12.4,0.0,S,2.7,Dingling,2016-06-05
28650,2016,6,6,17,124.0,147.0,7.0,35.0,1100.0,307.0,29.2,997.7,15.7,0.0,ESE,2.3,Dingling,2016-06-06
28674,2016,6,7,17,54.0,61.0,2.0,26.0,700.0,181.0,26.3,999.7,15.4,0.0,SSE,2.7,Dingling,2016-06-07
28698,2016,6,8,17,112.0,112.0,2.0,36.0,1100.0,288.0,29.2,996.6,17.1,0.0,S,3.5,Dingling,2016-06-08
28722,2016,6,9,17,61.0,109.0,9.0,15.0,600.0,221.0,32.1,992.0,11.3,0.0,SSE,3.6,Dingling,2016-06-09
28746,2016,6,10,17,8.0,8.0,2.0,4.0,200.0,117.0,31.3,992.1,8.9,0.0,NW,6.7,Dingling,2016-06-10
28770,2016,6,11,17,4.0,5.0,2.0,2.0,200.0,111.0,31.1,997.0,6.2,0.0,NW,2.2,Dingling,2016-06-11
28794,2016,6,12,17,82.0,82.0,5.0,27.0,900.0,232.0,29.5,994.3,14.9,0.0,SSW,1.7,Dingling,2016-06-12
28818,2016,6,13,17,27.0,27.0,2.0,14.0,500.0,110.0,19.8,992.6,17.8,0.1,W,1.3,Dingling,2016-06-13
28842,2016,6,14,17,20.0,20.0,2.0,15.0,500.0,86.0,17.7,992.1,15.5,0.1,SE,1.4,Dingling,2016-06-14
28866,2016,6,15,17,14.0,14.0,2.0,11.0,400.0,137.0,28.1,991.4,16.1,0.0,NE,1.2,Dingling,2016-06-15
28890,2016,6,16,17,11.0,30.0,2.0,3.0,100.0,128.0,33.7,985.7,8.3,0.0,SW,2.1,Dingling,2016-06-16
28914,2016,6,17,17,20.0,37.0,2.0,4.0,100.0,91.0,27.9,990.7,13.8,0.0,ESE,3.1,Dingling,2016-06-17
28938,2016,6,18,17,35.0,81.0,6.0,17.0,600.0,222.0,32.9,993.9,15.9,0.0,S,3.3,Dingling,2016-06-18
28962,2016,6,19,17,21.0,53.0,3.0,17.0,400.0,183.0,34.2,993.2,10.1,0.0,S,3.2,Dingling,2016-06-19
28986,2016,6,20,17,46.0,46.0,2.0,17.0,300.0,189.0,31.1,991.3,18.1,0.0,N,2.6,Dingling,2016-06-20
29010,2016,6,21,17,67.0,67.0,2.0,25.0,400.0,209.0,33.5,989.7,19.6,0.0,S,2.9,Dingling,2016-06-21
29034,2016,6,22,17,83.0,102.0,2.0,27.0,700.0,273.0,32.2,990.5,21.4,0.0,S,3.0,Dingling,2016-06-22
29058,2016,6,23,17,7.0,7.0,2.0,3.0,200.0,103.0,33.7,992.8,9.0,0.0,NW,2.2,Dingling,2016-06-23
29082,2016,6,24,17,15.0,15.0,2.0,3.0,100.0,85.0,33.0,994.7,5.5,0.0,NNW,4.0,Dingling,2016-06-24
29106,2016,6,25,17,35.0,44.0,2.0,9.0,200.0,123.0,38.1,995.4,8.8,0.0,NW,1.9,Dingling,2016-06-25
29130,2016,6,26,17,38.0,88.0,4.0,27.0,400.0,187.0,35.3,993.3,7.4,0.0,S,4.9,Dingling,2016-06-26
29154,2016,6,27,17,75.0,75.0,2.0,24.0,700.0,156.0,24.1,993.6,18.7,0.0,NNE,2.1,Dingling,2016-06-27
29178,2016,6,28,17,73.0,73.0,2.0,23.0,700.0,80.0,21.0,996.0,19.3,0.2,ESE,1.4,Dingling,2016-06-28
29202,2016,6,29,17,109.0,109.0,2.0,26.0,800.0,185.0,28.1,994.3,20.4,0.0,ENE,1.0,Dingling,2016-06-29
29226,2016,6,30,17,14.0,14.0,2.0,4.0,400.0,126.0,33.6,992.4,15.6,0.0,NE,1.1,Dingling,2016-06-30
29250,2016,7,1,17,11.0,22.0,2.0,2.0,200.0,,32.3,992.8,10.3,0.0,S,2.1,Dingling,2016-07-01
29274,2016,7,2,17,27.0,28.0,2.0,16.0,300.0,,33.4,994.1,13.5,0.0,S,2.9,Dingling,2016-07-02
29298,2016,7,3,17,68.0,71.0,7.0,26.0,600.0,,31.0,995.4,17.7,0.0,ESE,2.6,Dingling,2016-07-03
29322,2016,7,4,17,109.0,133.0,5.0,16.0,1300.0,,30.9,997.4,19.9,0.0,SE,2.7,Dingling,2016-07-04
29346,2016,7,5,17,109.0,109.0,3.0,14.0,800.0,,31.9,999.5,18.5,0.0,S,2.9,Dingling,2016-07-05
29370,2016,7,6,17,62.0,73.0,3.0,18.0,600.0,,33.6,1000.7,14.1,0.0,S,3.3,Dingling,2016-07-06
29394,2016,7,7,17,100.0,100.0,4.0,18.0,700.0,,33.0,999.6,16.8,0.0,S,3.3,Dingling,2016-07-07
29418,2016,7,8,17,139.0,139.0,6.0,28.0,1700.0,,32.1,996.3,21.6,0.0,SSE,2.5,Dingling,2016-07-08
29442,2016,7,9,17,79.0,79.0,2.0,24.0,700.0,,34.8,993.0,22.2,0.0,SE,2.5,Dingling,2016-07-09
29466,2016,7,10,17,53.0,53.0,3.0,21.0,600.0,,35.2,990.9,21.1,0.0,SSE,3.2,Dingling,2016-07-10
29490,2016,7,11,17,89.0,89.0,4.0,10.0,600.0,,34.7,988.3,21.0,0.0,SSE,4.1,Dingling,2016-07-11
29514,2016,7,12,17,6.0,6.0,2.0,13.0,400.0,,30.2,991.9,21.0,0.0,NW,2.2,Dingling,2016-07-12
29538,2016,7,13,17,15.0,54.0,2.0,9.0,900.0,159.0,35.9,994.1,15.1,0.0,SSW,1.6,Dingling,2016-07-13
29562,2016,7,14,17,21.0,27.0,2.0,16.0,400.0,100.0,29.0,996.3,15.9,0.0,WSW,1.6,Dingling,2016-07-14
29586,2016,7,15,17,21.0,21.0,2.0,2.0,500.0,92.0,20.8,994.5,18.9,0.1,N,2.0,Dingling,2016-07-15
29610,2016,7,16,17,20.0,20.0,2.0,10.0,600.0,79.0,24.3,994.7,16.6,0.0,NW,0.7,Dingling,2016-07-16
29634,2016,7,17,17,72.0,72.0,3.0,18.0,900.0,227.0,30.3,996.9,19.0,0.0,S,2.0,Dingling,2016-07-17
29658,2016,7,18,17,92.0,92.0,2.0,17.0,1000.0,168.0,27.7,997.6,21.0,0.0,E,2.2,Dingling,2016-07-18
29682,2016,7,19,17,49.0,49.0,2.0,8.0,900.0,89.0,23.0,998.6,22.3,0.4,SW,0.3,Dingling,2016-07-19
29706,2016,7,20,17,3.0,5.0,2.0,4.0,400.0,73.0,22.3,990.6,21.3,4.6,NW,2.5,Dingling,2016-07-20
29730,2016,7,21,17,10.0,14.0,2.0,6.0,,69.0,26.9,991.8,22.9,0.0,E,1.2,Dingling,2016-07-21
29754,2016,7,22,17,98.0,98.0,2.0,27.0,1100.0,218.0,30.2,990.5,24.1,0.0,ESE,1.2,Dingling,2016-07-22
29778,2016,7,23,17,149.0,149.0,2.0,19.0,1300.0,253.0,32.4,990.6,26.9,0.0,ESE,2.7,Dingling,2016-07-23
29802,2016,7,24,17,69.0,78.0,2.0,2.0,800.0,154.0,32.7,995.3,24.7,0.0,ESE,1.5,Dingling,2016-07-24
29826,2016,7,25,17,12.0,12.0,2.0,6.0,500.0,90.0,31.8,991.8,23.9,0.0,WNW,1.8,Dingling,2016-07-25
29850,2016,7,26,17,20.0,28.0,2.0,5.0,500.0,127.0,34.2,993.3,19.5,0.0,S,2.3,Dingling,2016-07-26
29874,2016,7,27,17,46.0,84.0,2.0,15.0,800.0,310.0,34.6,990.8,22.7,0.0,S,2.5,Dingling,2016-07-27
29898,2016,7,28,17,,,,,,,31.8,991.7,22.2,0.0,SE,1.7,Dingling,2016-07-28
29922,2016,7,29,17,127.0,127.0,2.0,4.0,,227.0,32.5,995.4,25.3,0.0,SE,2.4,Dingling,2016-07-29
29946,2016,7,30,17,197.0,197.0,2.0,11.0,,100.0,28.4,998.1,23.1,0.0,SE,2.5,Dingling,2016-07-30
29970,2016,7,31,17,50.0,50.0,2.0,2.0,,120.0,27.0,999.0,23.0,0.0,S,1.7,Dingling,2016-07-31
29994,2016,8,1,17,44.0,54.0,2.0,9.0,800.0,182.0,32.3,998.5,23.0,0.0,ESE,1.8,Dingling,2016-08-01
30018,2016,8,2,17,20.0,20.0,2.0,2.0,400.0,144.0,34.2,998.9,20.9,0.0,SSW,1.3,Dingling,2016-08-02
30042,2016,8,3,17,26.0,34.0,2.0,5.0,500.0,142.0,35.1,999.3,19.5,0.0,E,1.7,Dingling,2016-08-03
30066,2016,8,4,17,109.0,128.0,2.0,18.0,1500.0,296.0,32.8,999.2,24.3,0.0,SE,2.6,Dingling,2016-08-04
30090,2016,8,5,17,51.0,51.0,2.0,6.0,700.0,174.0,32.6,998.8,21.5,0.0,S,1.9,Dingling,2016-08-05
30114,2016,8,6,17,85.0,85.0,2.0,10.0,900.0,199.0,32.9,994.1,24.7,0.0,SSE,2.5,Dingling,2016-08-06
30138,2016,8,7,17,16.0,16.0,2.0,4.0,400.0,132.0,32.6,998.5,21.1,0.0,WSW,1.5,Dingling,2016-08-07
30162,2016,8,8,17,21.0,21.0,2.0,2.0,400.0,138.0,32.8,999.0,17.0,0.0,SSW,1.4,Dingling,2016-08-08
30186,2016,8,9,17,50.0,76.0,8.0,10.0,1300.0,299.0,32.3,997.0,19.5,0.0,ESE,2.0,Dingling,2016-08-09
30210,2016,8,10,17,25.0,115.0,2.0,8.0,1000.0,156.0,32.7,995.9,23.9,0.0,S,3.2,Dingling,2016-08-10
30234,2016,8,11,17,107.0,124.0,2.0,7.0,1100.0,201.0,32.7,996.5,26.0,0.0,SSE,2.2,Dingling,2016-08-11
30258,2016,8,12,17,19.0,19.0,2.0,2.0,500.0,65.0,29.8,995.3,22.3,0.0,NW,1.2,Dingling,2016-08-12
30282,2016,8,13,17,15.0,22.0,6.0,26.0,900.0,72.0,28.2,996.9,16.5,0.0,W,1.9,Dingling,2016-08-13
30306,2016,8,14,17,10.0,26.0,2.0,7.0,400.0,130.0,33.6,996.3,15.1,0.0,ESE,1.2,Dingling,2016-08-14
30330,2016,8,15,17,18.0,29.0,2.0,17.0,500.0,93.0,27.3,998.1,18.0,0.0,SSW,1.9,Dingling,2016-08-15
30354,2016,8,16,17,20.0,33.0,2.0,12.0,600.0,173.0,31.5,994.4,19.8,0.0,S,3.4,Dingling,2016-08-16
30378,2016,8,17,17,48.0,48.0,2.0,10.0,800.0,87.0,25.2,994.1,22.3,0.0,NE,1.1,Dingling,2016-08-17
30402,2016,8,18,17,43.0,44.0,2.0,10.0,2200.0,55.0,23.4,992.3,22.6,1.6,SSW,0.8,Dingling,2016-08-18
30426,2016,8,19,17,10.0,11.0,2.0,2.0,400.0,115.0,32.6,996.9,18.4,0.0,SE,1.5,Dingling,2016-08-19
30450,2016,8,20,17,25.0,29.0,2.0,4.0,600.0,164.0,31.5,997.9,19.5,0.0,SSW,2.0,Dingling,2016-08-20
30474,2016,8,21,17,39.0,59.0,2.0,7.0,700.0,237.0,32.7,999.5,21.9,0.0,S,3.3,Dingling,2016-08-21
30498,2016,8,22,17,33.0,59.0,2.0,12.0,600.0,154.0,31.1,1000.7,19.4,0.0,S,3.1,Dingling,2016-08-22
30522,2016,8,23,17,79.0,79.0,2.0,14.0,1000.0,119.0,26.8,996.2,22.0,0.0,N,1.5,Dingling,2016-08-23
30546,2016,8,24,17,47.0,67.0,2.0,11.0,700.0,179.0,32.2,993.8,21.7,0.0,S,2.3,Dingling,2016-08-24
30570,2016,8,25,17,3.0,12.0,2.0,2.0,200.0,68.0,29.4,1004.3,6.1,0.0,NW,3.6,Dingling,2016-08-25
30594,2016,8,26,17,11.0,16.0,2.0,2.0,300.0,100.0,30.0,1005.2,8.4,0.0,SW,1.2,Dingling,2016-08-26
30618,2016,8,27,17,17.0,21.0,2.0,3.0,300.0,80.0,27.3,1001.6,13.6,0.8,NNW,1.1,Dingling,2016-08-27
30642,2016,8,28,17,12.0,26.0,2.0,4.0,200.0,102.0,32.3,1001.0,7.9,0.0,WNW,2.0,Dingling,2016-08-28
30666,2016,8,29,17,15.0,62.0,2.0,10.0,300.0,128.0,29.6,1002.1,9.7,0.0,NNW,1.0,Dingling,2016-08-29
30690,2016,8,30,17,14.0,38.0,4.0,10.0,300.0,122.0,31.7,992.9,12.0,0.0,SSW,2.4,Dingling,2016-08-30
30714,2016,8,31,17,5.0,38.0,2.0,2.0,100.0,74.0,32.5,985.5,0.5,0.0,NNW,4.2,Dingling,2016-08-31
30738,2016,9,1,17,5.0,5.0,2.0,8.0,300.0,36.0,24.5,989.1,10.4,0.0,WSW,1.0,Dingling,2016-09-01
30762,2016,9,2,17,5.0,14.0,2.0,2.0,200.0,63.0,26.0,994.3,14.1,0.0,NE,3.1,Dingling,2016-09-02
30786,2016,9,3,17,11.0,30.0,2.0,11.0,300.0,151.0,30.4,996.8,15.7,0.0,S,2.5,Dingling,2016-09-03
30810,2016,9,4,17,107.0,107.0,3.0,25.0,1400.0,168.0,26.8,999.9,19.7,0.0,NW,1.6,Dingling,2016-09-04
30834,2016,9,5,17,7.0,15.0,2.0,5.0,300.0,102.0,31.2,999.6,12.1,0.0,NW,2.8,Dingling,2016-09-05
30858,2016,9,6,17,6.0,27.0,3.0,12.0,200.0,75.0,29.7,997.6,10.8,0.0,NW,1.8,Dingling,2016-09-06
30882,2016,9,7,17,,,,,,,27.4,995.5,15.7,0.0,NE,4.1,Dingling,2016-09-07
30906,2016,9,8,17,11.0,32.0,2.0,7.0,400.0,107.0,31.6,996.1,6.6,0.0,WNW,2.8,Dingling,2016-09-08
30930,2016,9,9,17,15.0,48.0,5.0,5.0,400.0,85.0,30.7,998.5,10.1,0.0,NNW,1.4,Dingling,2016-09-09
30954,2016,9,10,17,20.0,46.0,6.0,10.0,400.0,126.0,29.5,999.6,11.1,0.0,SSW,2.5,Dingling,2016-09-10
30978,2016,9,11,17,17.0,17.0,2.0,6.0,600.0,115.0,23.0,1005.0,16.1,0.0,NNE,1.6,Dingling,2016-09-11
31002,2016,9,12,17,19.0,19.0,2.0,2.0,,105.0,26.6,1006.6,15.6,0.0,SSW,2.3,Dingling,2016-09-12
31026,2016,9,13,17,130.0,130.0,2.0,30.0,400.0,153.0,26.0,1007.0,18.4,0.0,SE,2.5,Dingling,2016-09-13
31050,2016,9,14,17,75.0,82.0,4.0,17.0,100.0,250.0,28.95,1005.0,17.5,0.0,SE,2.9,Dingling,2016-09-14
31074,2016,9,15,17,29.0,48.0,2.0,2.0,100.0,191.0,29.9,1003.2,14.4,0.0,S,2.2,Dingling,2016-09-15
31098,2016,9,16,17,173.0,178.0,6.0,9.0,1400.0,259.0,29.2,1001.6,20.4,0.0,ESE,1.8,Dingling,2016-09-16
31122,2016,9,17,17,30.0,42.0,2.0,20.0,600.0,36.0,22.0,1009.0,15.8,0.0,SE,1.0,Dingling,2016-09-17
31146,2016,9,18,17,12.0,12.0,2.0,12.0,400.0,34.0,18.2,1010.9,16.2,0.0,W,2.4,Dingling,2016-09-18
31170,2016,9,19,17,,,,,,,24.8,1010.3,8.7,0.0,ESE,2.2,Dingling,2016-09-19
31194,2016,9,20,17,,,,,,,25.3,1009.0,7.4,0.0,SSW,2.2,Dingling,2016-09-20
31218,2016,9,21,17,84.0,84.0,6.0,55.0,800.0,99.0,21.4,1009.0,13.0,0.0,NE,1.1,Dingling,2016-09-21
31242,2016,9,22,17,100.0,100.0,4.0,21.0,700.0,133.0,22.5,1003.7,14.9,0.0,SSE,1.2,Dingling,2016-09-22
31266,2016,9,23,17,105.0,105.0,2.0,22.0,600.0,217.0,25.325,1001.0,17.3,0.0,SE,2.3,Dingling,2016-09-23
31290,2016,9,24,17,138.0,138.0,6.0,28.0,1100.0,238.0,26.525,999.0,18.3,0.0,SE,1.5,Dingling,2016-09-24
31314,2016,9,25,17,137.0,146.0,6.0,9.0,1600.0,122.0,23.875,1005.0,18.1,0.0,SW,0.6,Dingling,2016-09-25
31338,2016,9,26,17,68.0,68.0,2.0,20.0,1000.0,111.0,22.325,1003.0,18.2,0.0,,0.1,Dingling,2016-09-26
31362,2016,9,27,17,9.0,9.0,3.0,2.0,100.0,76.0,19.25,1014.0,2.4,0.0,NW,2.8,Dingling,2016-09-27
31386,2016,9,28,17,6.0,6.0,2.0,3.0,100.0,82.0,20.1,1014.0,0.9,0.0,SE,1.0,Dingling,2016-09-28
31410,2016,9,29,17,60.0,83.0,2.0,31.0,300.0,139.0,19.9,1007.1,5.9,0.0,SSE,1.5,Dingling,2016-09-29
31434,2016,9,30,17,87.0,109.0,2.0,27.0,600.0,200.0,22.4,1003.9,8.9,0.0,ESE,1.3,Dingling,2016-09-30
31458,2016,10,1,17,208.0,232.0,2.0,64.0,1600.0,174.0,22.7,1004.5,12.9,0.0,ESE,1.2,Dingling,2016-10-01
31482,2016,10,2,17,146.0,157.0,2.0,25.0,1100.0,176.0,22.8,1001.2,12.4,0.0,ESE,1.1,Dingling,2016-10-02
31506,2016,10,3,17,50.0,73.0,2.0,21.0,600.0,113.0,26.7,1001.9,14.8,0.0,SSW,1.4,Dingling,2016-10-03
31530,2016,10,4,17,19.0,19.0,2.0,17.0,900.0,26.0,15.7,1004.5,13.2,0.0,N,1.5,Dingling,2016-10-04
31554,2016,10,5,17,62.0,75.0,2.0,26.0,1000.0,94.0,20.1,1008.6,13.1,0.0,ESE,2.6,Dingling,2016-10-05
31578,2016,10,6,17,66.0,66.0,2.0,33.0,1700.0,5.0,15.0,1015.6,12.5,0.0,NNE,1.5,Dingling,2016-10-06
31602,2016,10,7,17,27.0,27.0,2.0,25.0,1500.0,14.0,13.5,1007.5,12.7,1.6,WSW,0.9,Dingling,2016-10-07
31626,2016,10,8,17,,11.0,2.0,3.0,100.0,75.0,16.2,1012.8,-2.4,0.0,N,1.6,Dingling,2016-10-08
31650,2016,10,9,17,,76.0,2.0,54.0,500.0,65.0,15.6,1011.1,3.7,0.0,ENE,1.1,Dingling,2016-10-09
31674,2016,10,10,17,414.0,414.0,2.0,66.0,900.0,58.0,16.9,1006.0,6.7,0.0,ESE,1.1,Dingling,2016-10-10
31698,2016,10,11,17,,,9.0,59.0,2400.0,78.0,17.7,1012.3,9.6,0.0,ESE,2.6,Dingling,2016-10-11
31722,2016,10,12,17,,,7.0,57.0,1200.0,41.0,15.6,1012.3,10.6,0.0,N,1.2,Dingling,2016-10-12
31746,2016,10,13,17,,143.0,6.0,36.0,1100.0,137.0,19.9,1008.3,11.9,0.0,ESE,0.9,Dingling,2016-10-13
31770,2016,10,14,17,316.0,316.0,11.0,64.0,1700.0,115.0,19.5,1011.0,14.5,0.0,ESE,1.8,Dingling,2016-10-14
31794,2016,10,15,17,243.0,243.0,4.0,80.0,1500.0,2.0,15.9,1012.2,13.4,0.1,SW,1.0,Dingling,2016-10-15
31818,2016,10,16,17,121.0,121.0,3.0,44.0,700.0,60.0,17.4,1006.5,13.1,0.0,NNE,0.8,Dingling,2016-10-16
31842,2016,10,17,17,19.0,55.0,2.0,31.0,400.0,65.0,20.1,1009.8,4.6,0.0,SSE,2.5,Dingling,2016-10-17
31866,2016,10,18,17,143.0,146.0,4.0,70.0,1600.0,27.0,17.0,1008.6,13.3,0.0,ESE,1.9,Dingling,2016-10-18
31890,2016,10,19,17,226.0,327.0,6.0,28.0,1700.0,108.0,19.9,1005.8,14.0,0.0,ESE,1.6,Dingling,2016-10-19
31914,2016,10,20,17,41.0,88.0,2.0,15.0,900.0,3.0,11.2,1013.3,8.9,0.9,W,2.5,Dingling,2016-10-20
31938,2016,10,21,17,50.0,50.0,2.0,8.0,600.0,27.0,10.1,1008.3,9.2,0.6,NNW,1.3,Dingling,2016-10-21
31962,2016,10,22,17,13.0,32.0,2.0,6.0,400.0,34.0,13.1,1014.3,4.5,0.0,SSE,1.9,Dingling,2016-10-22
31986,2016,10,23,17,23.0,43.0,2.0,17.0,400.0,25.0,12.2,1011.6,3.4,0.0,N,1.1,Dingling,2016-10-23
32010,2016,10,24,17,71.0,109.0,2.0,45.0,1000.0,5.0,9.8,1005.9,6.9,0.1,NW,1.1,Dingling,2016-10-24
32034,2016,10,25,17,93.0,135.0,2.0,87.0,1300.0,9.0,16.675,1004.0,9.0,0.0,SE,1.1,Dingling,2016-10-25
32058,2016,10,26,17,14.0,46.0,2.0,18.0,300.0,54.0,15.4,1015.0,2.9,0.0,SE,3.2,Dingling,2016-10-26
32082,2016,10,27,17,41.0,41.0,2.0,35.0,1100.0,2.0,7.375,1016.0,6.6,1.5,SW,1.1,Dingling,2016-10-27
32106,2016,10,28,17,5.0,21.0,2.0,2.0,100.0,68.0,9.9,1021.1,-9.8,0.0,NE,2.4,Dingling,2016-10-28
32130,2016,10,29,17,24.0,55.0,7.0,22.0,400.0,48.0,10.8,1017.7,-4.9,0.0,SSE,2.3,Dingling,2016-10-29
32154,2016,10,30,17,12.0,12.0,2.0,3.0,100.0,65.0,8.6,1018.9,-4.9,0.0,NNW,3.7,Dingling,2016-10-30
32178,2016,10,31,17,11.0,26.0,2.0,5.0,200.0,62.0,4.5,1026.1,-16.6,0.0,W,3.8,Dingling,2016-10-31
32202,2016,11,1,17,47.0,73.0,7.0,55.0,500.0,24.0,6.0,1021.0,-8.3,0.0,ESE,1.2,Dingling,2016-11-01
32226,2016,11,2,17,22.0,41.0,4.0,14.0,200.0,76.0,13.4,1013.6,-9.1,0.0,NW,4.0,Dingling,2016-11-02
32250,2016,11,3,17,169.0,211.0,8.0,112.0,1600.0,16.0,10.8,1005.2,1.6,0.0,NNE,0.7,Dingling,2016-11-03
32274,2016,11,4,17,294.0,328.0,3.0,159.0,2700.0,15.0,11.6,996.9,4.8,0.0,ESE,0.9,Dingling,2016-11-04
32298,2016,11,5,17,176.0,182.0,7.0,69.0,2800.0,60.0,12.2,1009.5,5.4,0.0,E,1.2,Dingling,2016-11-05
32322,2016,11,6,17,54.0,65.0,8.0,45.0,1000.0,42.0,8.6,1015.8,-3.9,0.0,SE,1.8,Dingling,2016-11-06
32346,2016,11,7,17,6.0,6.0,5.0,11.0,300.0,58.0,9.1,1022.2,-6.4,0.0,N,1.9,Dingling,2016-11-07
32370,2016,11,8,17,34.0,64.0,13.0,32.0,700.0,49.0,9.7,1022.5,-5.8,0.0,ESE,1.3,Dingling,2016-11-08
32394,2016,11,9,17,193.0,226.0,8.0,98.0,2800.0,2.0,5.3,1016.6,0.1,0.0,E,1.0,Dingling,2016-11-09
32418,2016,11,10,17,16.0,16.0,2.0,13.0,100.0,59.0,10.2,1002.6,-7.5,0.0,WNW,3.6,Dingling,2016-11-10
32442,2016,11,11,17,52.0,114.0,12.0,32.0,600.0,47.0,9.4,1003.9,-6.9,0.0,SSE,0.7,Dingling,2016-11-11
32466,2016,11,12,17,87.0,157.0,14.0,81.0,1400.0,22.0,11.0,1010.0,1.2,0.0,ESE,1.7,Dingling,2016-11-12
32490,2016,11,13,17,109.0,175.0,14.0,73.0,2200.0,2.0,8.8,1005.3,4.8,0.0,E,1.1,Dingling,2016-11-13
32514,2016,11,14,17,4.0,4.0,7.0,5.0,300.0,67.0,10.3,1014.8,-17.0,0.0,N,1.2,Dingling,2016-11-14
32538,2016,11,15,17,46.0,77.0,18.0,64.0,1400.0,19.0,8.1,1013.6,-9.4,0.0,E,1.9,Dingling,2016-11-15
32562,2016,11,16,17,105.0,157.0,23.0,89.0,2000.0,6.0,9.3,1011.0,-2.3,0.0,S,0.9,Dingling,2016-11-16
32586,2016,11,17,17,115.0,147.0,32.0,71.0,2800.0,5.0,6.8,1012.1,-0.7,0.0,ESE,1.8,Dingling,2016-11-17
32610,2016,11,18,17,202.0,335.0,20.0,93.0,3200.0,2.0,7.4,1003.6,3.3,0.0,ESE,1.2,Dingling,2016-11-18
32634,2016,11,19,17,33.0,98.0,5.0,13.0,500.0,65.0,11.9,1009.9,-3.5,0.0,ESE,3.3,Dingling,2016-11-19
32658,2016,11,20,17,40.0,40.0,6.0,42.0,1800.0,3.0,2.4,1015.0,1.8,0.4,WNW,1.2,Dingling,2016-11-20
32682,2016,11,21,17,7.0,17.0,2.0,3.0,200.0,67.0,-3.3,1026.2,-18.1,0.0,WNW,6.0,Dingling,2016-11-21
32706,2016,11,22,17,7.0,18.0,3.0,5.0,300.0,60.0,-2.4,1028.7,-18.1,0.0,WNW,4.1,Dingling,2016-11-22
32730,2016,11,23,17,10.0,28.0,3.0,9.0,400.0,61.0,1.5,1022.8,-17.4,0.0,WNW,3.2,Dingling,2016-11-23
32754,2016,11,24,17,59.0,77.0,18.0,60.0,1300.0,25.0,2.9,1016.0,-12.6,0.0,ESE,1.6,Dingling,2016-11-24
32778,2016,11,25,17,114.0,149.0,24.0,91.0,2000.0,3.0,2.2,1014.1,-9.4,0.0,E,0.8,Dingling,2016-11-25
32802,2016,11,26,17,95.0,301.0,17.0,59.0,1300.0,32.0,5.8,1009.5,-6.5,0.0,SSE,1.9,Dingling,2016-11-26
32826,2016,11,27,17,9.0,30.0,3.0,7.0,200.0,67.0,5.1,1020.9,-16.7,0.0,WNW,3.1,Dingling,2016-11-27
